Date,Total_Confirmed_Cases,Total_Fatalities,Total_Recovered_Cases,New_Confirmed_Cases,New_Fatalities,New_Recovered_Cases,Remaining_Confirmed_Cases
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,691,3,0,0,0,0,688
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,1,0,0,0,0,0,1
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,1,0,1,0,0,0,0
737479,12,1,4,0,0,0,7
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,16,0,14,0,0,0,2
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,3,0,3,0,0,0,0
737479,0,0,0,0,0,0,0
737479,61,12,0,18,4,0,49
737479,1,0,0,1,0,0,1
737479,0,0,0,0,0,0,0
737479,1,0,0,0,0,0,1
737479,229,7,1,74,4,-1,221
737479,0,0,0,0,0,0,0
737479,160,2,22,11,0,0,136
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,833,8,18,231,2,0,807
737479,0,0,0,0,0,0,0
737479,1,0,0,1,0,0,1
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,1,0,0,0,0,0,1
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,22,0,18,0,0,3,4
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,1,0,1,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,2,0,0,2,0,0,2
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,3,1,1,0,0,0,1
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,2,0,2,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,89,0,51,0,0,0,38
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,2,0,2,0,0,0,0
737479,1,0,1,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,1,0,0,0,0,0,1
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,30,1,5,2,0,3,24
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,35,0,21,0,0,0,14
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,16,0,5,0,0,0,11
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,13,0,4,0,0,0,9
737479,30,0,8,2,0,0,22
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,16,0,14,0,0,0,2
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737479,0,0,0,0,0,0,0
737480,1,0,0,0,0,0,1
737480,0,0,0,0,0,0,0
737480,1,0,0,1,0,0,1
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,15,0,11,0,0,0,4
737480,2,0,0,2,0,0,2
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,23,0,0,22,0,0,23
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,1,0,1,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,1,0,1,0,0,0,0
737480,0,0,0,0,0,0,0
737480,11,0,3,1,0,0,8
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,2,0,0,0,0,0,2
737480,77754,2665,27676,513,70,2661,47413
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,1,0,0,1,0,0,1
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,691,3,0,0,0,0,688
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,1,0,0,0,0,0,1
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,1,0,1,0,0,0,0
737480,14,1,11,2,0,7,2
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,17,0,14,1,0,0,3
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,3,0,3,0,0,0,0
737480,0,0,0,0,0,0,0
737480,95,16,0,34,4,0,79
737480,1,0,0,0,0,0,1
737480,0,0,0,0,0,0,0
737480,1,0,0,0,0,0,1
737480,322,10,1,93,3,0,311
737480,0,0,0,0,0,0,0
737480,173,3,22,13,1,0,148
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,977,10,22,144,2,4,945
737480,0,0,0,0,0,0,0
737480,11,0,0,10,0,0,11
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,1,0,0,0,0,0,1
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,22,0,18,0,0,0,4
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,1,0,1,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,2,0,0,0,0,0,2
737480,2,0,0,2,0,0,2
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,3,1,1,0,0,0,1
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,2,0,2,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,91,0,53,2,0,2,38
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,6,0,2,4,0,0,4
737480,1,0,1,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,1,0,0,0,0,0,1
737480,1,0,0,1,0,0,1
737480,0,0,0,0,0,0,0
737480,31,1,5,1,0,0,25
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,37,0,22,2,0,1,15
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,16,0,6,0,0,1,10
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,13,0,4,0,0,0,9
737480,34,0,8,4,0,0,26
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,16,0,16,0,0,2,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737480,0,0,0,0,0,0,0
737481,1,0,0,0,0,0,1
737481,0,0,0,0,0,0,0
737481,1,0,0,0,0,0,1
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,15,0,11,0,0,0,4
737481,2,0,0,0,0,0,2
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,33,0,0,10,0,0,33
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,1,0,1,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,1,0,0,1,0,0,1
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,1,0,1,0,0,0,0
737481,0,0,0,0,0,0,0
737481,11,0,3,0,0,0,8
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,2,0,0,0,0,0,2
737481,78166,2717,30084,412,52,2408,45365
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,3,0,0,2,0,0,3
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,705,4,10,14,1,10,691
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,1,0,0,0,0,0,1
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,2,0,1,1,0,0,1
737481,18,2,11,4,1,0,5
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,1,0,0,1,0,0,1
737481,27,0,15,10,0,1,12
737481,0,0,0,0,0,0,0
737481,1,0,0,1,0,0,1
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,3,0,3,0,0,0,0
737481,0,0,0,0,0,0,0
737481,139,19,49,44,3,49,71
737481,5,0,0,4,0,0,5
737481,0,0,0,0,0,0,0
737481,2,0,0,1,0,0,2
737481,453,12,3,131,2,2,438
737481,0,0,0,0,0,0,0
737481,192,3,22,19,0,0,167
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,1261,12,22,284,2,0,1227
737481,0,0,0,0,0,0,0
737481,26,0,0,15,0,0,26
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,2,0,0,1,0,0,2
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,22,0,18,0,0,0,4
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,1,0,1,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,1,0,0,1,0,0,1
737481,1,0,0,1,0,0,1
737481,4,0,0,2,0,0,4
737481,2,0,0,0,0,0,2
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,3,1,1,0,0,0,1
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,1,0,0,1,0,0,1
737481,2,0,2,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,93,0,62,2,0,9,31
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,13,0,2,7,0,0,11
737481,1,0,1,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,2,0,0,1,0,0,2
737481,1,0,0,0,0,0,1
737481,0,0,0,0,0,0,0
737481,32,1,5,1,0,0,26
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,40,0,24,3,0,2,16
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,16,0,6,0,0,0,10
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,13,0,4,0,0,0,9
737481,37,0,8,3,0,0,29
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,16,0,16,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737481,0,0,0,0,0,0,0
737482,1,0,0,0,0,0,1
737482,0,0,0,0,0,0,0
737482,1,0,0,0,0,0,1
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,15,0,11,0,0,0,4
737482,3,0,0,1,0,0,3
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,33,0,0,0,0,0,33
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,1,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,0,0,0,0,1
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,1,0,0,0,0
737482,0,0,0,0,0,0,0
737482,13,0,6,2,0,3,7
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,2,0,0,0,0,0,2
737482,78600,2746,32930,434,29,2846,42924
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,3,0,0,0,0,0,3
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,0,1,0,0,1
737482,705,4,10,0,0,0,691
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,0,0,0,0,1
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,0,1,0,0,1
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,2,0,1,0,0,0,1
737482,38,2,11,20,0,0,25
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,0,0,0,0,1
737482,46,0,16,19,0,1,30
737482,0,0,0,0,0,0,0
737482,3,0,0,2,0,0,3
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,3,0,3,0,0,0,0
737482,0,0,0,0,0,0,0
737482,245,26,49,106,7,0,170
737482,7,0,0,2,0,0,7
737482,0,0,0,0,0,0,0
737482,3,0,0,1,0,0,3
737482,655,17,45,202,5,42,593
737482,0,0,0,0,0,0,0
737482,218,4,22,26,1,0,192
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1766,13,22,505,1,0,1731
737482,0,0,0,0,0,0,0
737482,43,0,0,17,0,0,43
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,2,0,0,0,0,0,2
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,23,0,18,1,0,0,5
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,1,0,0,0,0
737482,1,0,0,1,0,0,1
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,0,0,0,0,1
737482,1,0,0,0,0,0,1
737482,4,0,0,0,0,0,4
737482,2,0,0,0,0,0,2
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,3,1,1,0,0,0,1
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,0,0,0,0,1
737482,2,0,2,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,1,0,0,1,0,0,1
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,93,0,62,0,0,0,31
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,15,0,2,2,0,0,13
737482,1,0,1,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,3,0,0,1,0,0,3
737482,8,0,0,7,0,0,8
737482,0,0,0,0,0,0,0
737482,32,1,5,0,0,0,26
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,40,0,24,0,0,0,16
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,17,0,6,1,0,0,11
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,13,0,4,0,0,0,9
737482,44,0,8,7,0,0,36
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,16,0,16,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737482,0,0,0,0,0,0,0
737483,1,0,0,0,0,0,1
737483,0,0,0,0,0,0,0
737483,1,0,0,0,0,0,1
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,15,0,11,0,0,0,4
737483,3,0,0,0,0,0,3
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,36,0,0,3,0,0,36
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,1,0,0,1,0,0,1
737483,1,0,1,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,1,0,0,0,0,0,1
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,1,0,1,0,0,0,0
737483,0,0,0,0,0,0,0
737483,14,0,6,1,0,0,8
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,2,0,0,0,0,0,2
737483,78928,2790,36329,328,44,3399,39809
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,5,0,0,2,0,0,5
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,1,0,0,0,0,0,1
737483,705,6,10,0,2,0,689
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,1,0,1,0,0,1,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,1,0,0,0,0,0,1
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,2,0,1,0,0,0,1
737483,57,2,11,19,0,0,44
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,1,0,0,0,0,0,1
737483,48,0,16,2,0,0,32
737483,0,0,0,0,0,0,0
737483,4,0,0,1,0,0,4
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
737483,1,0,0,1,0,0,1
737483,3,0,3,0,0,0,0
737483,0,0,0,0,0,0,0
737483,388,34,73,143,8,24,281
737483,7,0,0,0,0,0,7
737483,0,0,0,0,0,0,0
737483,6,0,0,3,0,0,6
737483,888,21,46,233,4,1,821
737483,0,0,0,0,0,0,0
737483,236,5,22,18,1,0,209
737483,0,0,0,0,0,0,0
737483,0,0,0,0,0,0,0
